username,country,score,date_written,positive,negative,tags
Ignacio,Venezuela,9.0,Escrito en 31 de julio de 2025,Estaba limpio y estaba bien equipado con respecto a lencería de cuartos y baños y equipos de cocina,El sofá cama era un poco incómodo porque se hundía.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Iris,España,8.0,Escrito en 20 de julio de 2025,La llegada autónoma es fácil y respondieron rápido,El sofá cama para dos personas es incómodo,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Gertrudis,Italia,9.0,Escrito en 20 de julio de 2025,"La atención del personal, la limpieza y el regalo de agua, café y snack de bienvenida.No llegué a utilizar la ocina, porque la estancia fue muy corta, pero estaba muy completa y limpia. El colchón perfecto también. Hay un alquiler de bicicletas cerca. (Viajo muchísimo y llevo sin dar una puntuación tan alta desde hace siglos...).","Los alrededores: el personal de las cafeterías cercanas fue muy antipático, al final fui a comprar un refresco y desayuno al supermercado cercano. No recomiendo ir con coche, yo fui en taxi.","['•Viaje de ocio', '•Persona que viaja sola', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Pablo,España,8.0,Escrito en 3 de julio de 2025,"El desayuno normalito en un bar cercano.No fué lo mejor del mundo..La ubicación está bastante bien. Hay una parada de autobus cerca de la puerta","la posibilidad de entrar antes de la hora,que no estaba disponible...","['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 1 noche']"
Alicia,España,7.0,Escrito en 27 de junio de 2025,Limpieza,"Ruidoso. El personal del apartamento recoge la ropa sucia a las 12 de la noche arrastrando  unos carros que hacen  un ruido espantoso. Nos despertaron todas las nochesEl colchon  no era muy comodo.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Javier,España,9.0,Escrito en 23 de junio de 2025,"La estancia era agradable y limpia, amplia y cómoda.",El check in fue un poco complicado aunque nos ayudaron por teléfono.,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 3 noches', '•Enviado por móvil']"
Sebastian,Argentina,7.0,Escrito en 10 de junio de 2025,La ubicación,Solicite en dos oportunidades las toallas porque éramos 5 personas y solo dejaron para tres.,"['•Viaje de ocio', '•Pareja', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Maria,España,9.0,Escrito en 1 de junio de 2025,"El apartamento estaba muy bien y el sitio tambien. Limpio, cama cómoda.  Al final por una noche me parece caro pero en comparación de otros este era el que estaba mejor de todos.",No me parece bien no poder entrar hasta las 15h y q luego tengas q dejarlo a las 11h. Podias entrar antes pero eran 15€ más,"['•Pareja', '•Apartamento de 1 dormitorio con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Nuria,España,9.0,Escrito en 22 de mayo de 2025,"El apartamento estaba muy limpio y bien ubicado, además te dejan un detalle y los productos de lavavajillas son individuales por alojamiento lo cual está muy bien. Además el personal es muy atento a cualquier problema que surja y responden rápido a las dudas.",Solo podría poner una pega y es que había un par de luces fundidas.,"['•Grupo de amigos', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Natividad,España,8.0,Escrito en 28 de abril de 2025,"La ubicación es muy buena, el barrio tranquilo y con comercios alrededor. El alojamiento está muy limpio y bien equipado. Las estancias son amplias y con mucha iluminación. Tuvieron el detalle de darnos un pack de bienvenida con patatas, cápsulas de café y agua.","Nos dejaron entrar a las 15.00h, sin embargo para salir fue a las 11.00h. Desde mi punto fueron exigentes en este punto, les dijimos de entrar sobre las 13.30 y nos dijeron que teníamos que pagar 15 euros más, lo que me pareció excesivo, teniendo en cuenta el precio que tenía el alojamiento. Las camas no eran muy cómodas. El kit de limpieza me pareció escaso, podrían incluir más pastillas del lavavajillas.","['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 2 noches', '•Enviado por móvil']"
Lucia,España,9.0,Escrito en 8 de abril de 2025,Sitio muy cerca del centro con todas las comodidades y todo el menaje necesario para una muy buena estancia,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Gonzlez,España,8.0,Escrito en 12 de septiembre de 2023,La ubicación y lo extenso del piso,"Hay que mirar el peligro de los insectos, hormigas en el baño","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche']"
Silvia,España,7.0,Escrito en 4 de septiembre de 2023,"El apartamento que reservé era superior con terraza y la verdad es que era más amplio de lo que imaginaba. Los muebles y en general todas las instalaciones están nuevos y la estancia fue muy práctica. Admiten mascotas y pusieron a mi perro una camita con platos y chuches, cosa que valoramos mucho. La ubicación no es súper céntrica pero el barrio es tranquilo. El proceso de check in/out fue muy sencillo y sin problemas.",Lo único que no me gustó es el olor a tuberías que salía del baño. Entiendo que será un problema de instalación pero el olor era muy desagradable y es la única pega que pondría al alojamiento.,"['•Con una mascota', '•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con terraza', '•Estancia de 1 noche']"
Cardoso,España,8.0,Escrito en 26 de agosto de 2023,"La atención al detalle, aunque no lo pedí me dejaron 2 cunas y la posibilidad de extender la estancia por 3 horas me vino bastante bien.","Para 2 noches de verano bien, de invierno puede que sea frio y oscuro.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Sara,España,8.0,Escrito en 20 de julio de 2023,El apartamento estaba muy bien equipado,Era un bajo,"['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Martha,España,7.0,Escrito en 10 de julio de 2023,La ubicación y la limpieza. El precio bastante bueno para ser una reserva de último minuto.,"Que todo es online, a través de una plataforma, y que si necesitas consultar cualquier cosa hablas con un bot. En la oferta decía que se pagaba en el establecimiento, pero nos cargaron todo a la tarjeta que pusimos al reservar, no vino nadie a cobrarnos. Nos faltó un poco de contacto personal. El hecho que eramos varios, nos obligó a depender que cada uno metiera sus datos en la aplicación y hasta que no lo hiceran todos, no podías obtener la llave, un poco engorroso ese proceso, al igual que la reserva del parking que era extra pero sin embargo no nos dejaba generar código hasta pagarlo.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 1 noche']"
Piedrahita,Estados Unidos,8.0,Escrito en 16 de junio de 2023,el apartamento muy cómodo y limpio,en los baños se levanta mucho olor a  alcantarillado había que cerrar las puertas de los baños para  no oler,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Linda,España,8.0,Escrito en 6 de junio de 2023,Muy cómodo y decorado de muy buen gusto. Todo muy limpio y no nos faltaba nada en la cocina. Detalles para la perrita 👍,Sólo teníamos una llave digital entre los 4.....a lo mejor una explicación más de cómo usar el sistema de interfono...estamos tan acostumbrados a usar una llave normal o una tarjeta😬,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 2 noches', '•Enviado por móvil']"
Jonathan,España,9.0,Escrito en 2 de junio de 2023,"La llegada fue bastante simple, el código que te envían por correo dos días antes y fuera. Tuvimos un problema con el código de acceso el segundo día aunque el servicio de Atencion al cliente nos lo resolvió bastante rápido. Viajamos con mascota y nos recibieron con una cama para el perro, dos cuencos para comida y agua y dos bolsas de chuches para el cachorro, todo magnífico. Volvería sin dudarlo","Ir a coche es complicado ya que aparcar es una odisea. Es una zona céntrica y el tráfico es horrible al igual que aparcar. Aunque de esto no tiene la culpa el alojamiento, volvería en trasporte, está bien comunicado.","['•Con una mascota', '•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Viviana,Argentina,8.0,Escrito en 6 de mayo de 2023,la ubicación,falto lavarropa,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Albert,España,7.0,Escrito en 12 de abril de 2023,nuevos y limpios,poca ventilacions y ventanas,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Ana,España,8.0,Escrito en 9 de abril de 2023,El detalle para la perrita,No ver personal,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Beatriz,España,9.0,Escrito en 1 de abril de 2023,"La accesibilidad al apartamento, te mandan un codigo y accedes sin tener que esperar a los dueños.
Está muy limpio y cuenta con todos los accesorios necesarios tanto de cocina como baño.","Hay que dejar el apartamento muy temprano, se debería ampliar el horario hasta las 12 o un poquito más si los huespedades lo necesitases. Las 11 es muy temprano.","['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Mayramoreira,España,8.0,Escrito en 21 de marzo de 2023,El barrio y la comodidad de acceso al apartamento.,Podría haber café y azúcar sin tener que pagarlos en un kit extra. Creo que vale la pena para mejor experiencia de cliente.,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio con terraza', '•Estancia de 2 noches']"
Gemma,España,9.0,Escrito en 20 de marzo de 2023,La ubicación era perfecta,,"['•Viaje de ocio', '•Persona que viaja sola', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Jaime,España,8.0,Escrito en 19 de marzo de 2023,si mucho es ideal,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Яна,España,9.0,Escrito en 21 de febrero de 2023,Me encantó q el estudio estaba súper limpio y cuidado. Tb la ubicación 😍,Nos dejaron muy poco jabón en la ducha. Se nos acabó en 2 días y no pudimos contactar a nadie para q nos lo resuelven ya q en la página no había esa opción.,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Alexandra,España,7.0,Escrito en 18 de febrero de 2023,"Limpio, funcional, tal como descrito, fácilmente accesible.",No iba el agua caliente.,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Cecilia,España,8.0,Escrito en 16 de febrero de 2023,"Para lo que buscábamos, todo bien","El televisor en un lateral de la cama. Muy incómodo de mirar, era uno de los estudios, supongo que en otros espacios puede ser diferente 
La falta de cualquier cajón o mesilla para poder dejar algún efecto personal","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Melvin,España,9.0,Escrito en 8 de febrero de 2023,"Instalaciones muy cómodas, limpias y acogedoras, muy buena ubicación.",Que un momento no me cogia el pin de acceso y me lo tuvieron que cambiar,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Margarita,España,9.0,Escrito en 24 de enero de 2023,"La ubicación es excelente, bien comunicado y se llega dando un paseo al centro. La decoración del apartamento y la luz natural que entra por los ventanales .lo hace muy agradable.",Esperaba que hubiera 2 camas en una de las habitaciones para que mis hijas durmieran juntas. Una durmió en el sofá.,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Nurihache,España,7.0,Escrito en 22 de enero de 2023,La cama era muy cómoda y el cuarto de baño muy amplio,No funcionaba el sistema de apertura de la puerta principal y teníamos que llamar por teléfono cada vez que queríamos entrar  para que nos abrieran la puerta.,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Juana,España,7.0,Escrito en 16 de enero de 2023,ubicación,el sofá cama incomodo,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Rebeca,España,6.0,Escrito en 2 de enero de 2026,Espacioso y ubicación. Es moderno y las camas cómodas. Te dejan 2 almohadas por persona.,"Lo peor la puerta del balcón de habitación de las niñas no cerraba y no tenía persianas por lo que era muy insegura.
Faltaba mobiliario, demasiado minimalista, resultando incomodo.. Solo unas perchas en cada habitación sin ninguna estantería y yodo quedaba a la vista e insuficiente para más de una noche. En la habitación grande Mesitas pequeñas que no cabe ni cargador y botella de agua. Y la de las niñas no tenía ni una mesa de apoyo.
En la cocina ningún armario o leña para guardar cosas.","['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 2 noches', '•Enviado por móvil']"
Monserrat,España,4.0,Escrito en 28 de diciembre de 2025,,"Muy mal olor. Un baño enorme, pero con muy poca luz y sin ninguna estantería para dejar las cosas. El dormitorio muy pequeño, la tele en un lado de la cama no es el mejor sitio....","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Monica,España,5.0,Escrito en 20 de diciembre de 2025,Sí muy bonito,Que me dijieron que tenía aparcamiento u es mentira,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Miguel,España,10.0,Escrito en 27 de julio de 2024,El detalle de tener aire acondicionado tanto como en el salón como en habitaciones.,Nada.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Isis,España,10.0,Escrito en 15 de julio de 2024,la ubicación es lo que mas nos gustó.,El sofa y la cama algo incomodos.,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio con terraza', '•Estancia de 1 noche']"
Miriam,España,10.0,Escrito en 30 de junio de 2024,"Inmueble bonito y moderno, comodo","Faltaban espejos, ibamos un grupo de 6 personas y una cama de matrimonio en el colchon tenia un hueco y era incomodo a la hora de dormir","['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 2 noches', '•Enviado por móvil']"
Sonia,España,1.0,Escrito en 20 de junio de 2024,,"Absolutamente NADA!!!..el apartamento en el que nos instalaron no sé correspondía con ninguna de las fotos que se muestran en Booking. Es engañosa la forma de alquiler, suponía haber alquilado un apartamento de 2 habitaciones y nos instalaron en un estudio que, por supuesto, no sale en ninguna de las fotos de publicidad, si lo hubiese visto desde luego no lo hubiera alquilado. Reclamamos y nadie se responsabilizó por lo que decidimos irnos. También reclamos que nos reembolsaran parte de lo abonado y tampoco lo gestionaron.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Aguiar,España,10.0,Escrito en 17 de junio de 2024,"La habitación muy cómoda y muy limpia!
Muy cerca de todo en Valencia.
Colchón super confortable, la mini cocina es estupenda si quieres comer algo rápido y salir.
Los detalles de ambientador en el baño, botellas de agua, las papas y las cápsulas de café de bienvenida sin duda marcan la diferencia!
Volveremos seguro!!!",No hay quejas!,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Ferran,España,6.0,Escrito en 31 de mayo de 2024,,En la reserva decía que era un apartamento con terraza y en nuestro caso había un balcon de una habitación trasera. En las fotos de booking unicamente se observaba una unica foto de una terraza que daba a suponer que era esa y resulta ser que no.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 2 noches']"
Carla,España,2.0,Escrito en 30 de mayo de 2024,Nada,No se correspondía a la foto anunciada. Habían manchas de regla en la cama.En ningún momento se dice que hay que pagar extra por una llave .Caro y malo en definitiva,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Ceballos,Argentina,6.0,Escrito en 25 de mayo de 2024,"Buenas ubicación, lindo y seguro el barrio",El colchón estaba muy vencido y usado. Pedí el cambio pero no tuve respuesta,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 5 noches', '•Enviado por móvil']"
Yesika,España,4.0,Escrito en 21 de mayo de 2024,El personal era rápido ayudando y contestando a las dudas.,"No era un apartamento, era una habitación  con una mini cocina, lo q daba al exterior era la puerta y una mini ventana que estaba pegada a la puerta y tanto la puerta como la ventana dan a un patio interior. Las fotos no se corresponden con el apartamento que me tocó. No había limpieza supongo que tendría que pedirla no lo sé, el cambio de toallas tuve que solicitarlo.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Araceli,España,10.0,Escrito en 19 de mayo de 2024,"Ubicación y limpieza, muy cómodo y amplio el apartamento, muy atentos y siempre al pendiente. La entrada con el móvil muy cómodo, seguro repetiremos en nuestra próxima visita a Valencia. Calidad precio muy buena",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 5 noches']"
Scarlet,España,10.0,Escrito en 16 de mayo de 2024,"El piso está exactamente 
Muy bonito y cómodo 
Impecable",Todo excelente,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Ricardo,Costa Rica,10.0,Escrito en 19 de abril de 2024,Muy buena atención y la ubicación.,"Por las noches hay mal olor que sube por las tuberías de la ducha, dejamos correr el agua por unos instantes y así se aplacó el olor.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 3 noches', '•Enviado por móvil']"
Monica,España,10.0,Escrito en 4 de abril de 2024,"Muy limpio, amplio y cerca del centro",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Leire,España,10.0,Escrito en 2 de abril de 2024,Lo espacioso y cómodo que era.,La ducha...se salía bastante agua para afuera.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Maria,España,2.0,Escrito en 2 de abril de 2024,"Me ha gustado el baño limpio y un pac de bienvenida,",No me gusto la habitación con ventanas al patio interior. En las fotos sale muy luminosa y bonita. En realidad es oscura y pequeña. Como 10metros habitación y 10 para baño. Al abrir ventana me pareció inseguro en la planta 0. Sin abrir -falta el aire.,"['•Viaje de ocio', '•Persona que viaja sola', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Silvia,España,10.0,Escrito en 29 de marzo de 2024,"La facilidad de acceso, la limpieza y la ubicación",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Jhoselin,España,4.0,Escrito en 23 de marzo de 2024,La ubicación,"Que solicitamos una mejora en cuanto a seguridad y no llegó nadie en todo el fin de semana.Estuvimos con la puerta de la terraza abierta todo el fin de semana y la persiana no bajaba, terraza que era compartida con el piso de al lado y se accedía desde una de las habitaciones y si pasaba algo nadie se responsabilizaba, perdimos muchas hora en esperar a que llegara alguien a arreglarlo para que el último día nos dijeran que no llegaría nadie y no ofrecieran cambio ni solución Eso sin contar que tú no sabes quién está en el piso de al lado y que era un primer piso","['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 2 noches', '•Enviado por móvil']"
Victor,España,10.0,Escrito en 22 de marzo de 2024,"Muy buena ubicación, limpieza excelente. Personal muy amable. Totalmente equipado",,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 2 noches', '•Enviado por móvil']"
Lucía,España,10.0,Escrito en 15 de marzo de 2024,"Bien ubicado, limpio y cómodo",,"['•Viaje de ocio', '•Grupo de amigos', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Marta,España,10.0,Escrito en 11 de marzo de 2024,"La ubicación es excelente. Está todo nuevo y muy limpio. La única pega es la dificultad para aparcar, aunque hay un parking a 200 metros.","Sólo una pequeña pega, al no haber armarios, sólo se puede colgar la ropa; falta alguna cajonera para poder poner ropa y no tener que dejarla dentro de la metala.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 2 noches']"
Sara,España,5.0,Escrito en 7 de marzo de 2024,....,"Es la tercera vez que escribo mi opinión en todas las consultas quee habéis hecho y veo que es en balde.
Una noche se fue la luz, había una avería en la bomba de presión, nos tocó esperar media hora en la calle a las 00:00 y se nos atendió bien. Una vez dentro volvió suceder lo mismo y mi pareja que es electricista lo arregló.
Ni unas gracias, ni un detalle, ni nada ..pero ya de antes pagamos por llevar perro y cuando pedí la cama de perro que por previo pago dejáis se me denegó. Gracias a que alguien de personal nos dió.","['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Olivia,España,10.0,Escrito en 4 de marzo de 2024,"Muy buena zona, apartamento amplio y comodo",,"['•Viaje de negocios', '•Grupo', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche']"
Javier,España,10.0,Escrito en 28 de febrero de 2024,Apartamento espacioso,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 2 noches']"
Veronica,España,5.0,Escrito en 27 de febrero de 2024,"La ubicación perfecta, zona de muchos bares y restauración, cerca del centro. Apartamentos limpios y con todo lo necesario.","Pack de bienvenida solo para 2 personas cuando la reserva se hizo para  4 personas (la verdad esto es un plus que ponen , solo comentarlo).Lo que si tuvimos que llamar mucho, contratamos el parking con ellos, tanto para saber donde estaba el parking, como para dejarlo, pues nos dijeron que dejaban una tarjeta para salir y no fue así, tuvimos que volver a llamar para saber como salir del parking.Por otro lado en la noche se escucha un ruido que molesta, descubrimos que era el calentador que al estar en una pequeña habitación cerrada hace eco y se oye un zumbido.No estaría de más que dejaran unas mantas por si alguien necesita, solo estaba el edredón.La habitación de 2 camas si las abres no hay espacio para salir la persona que duerme dentro, muy pequeña esa habitación para usar las 2 camas individuales.","['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche']"
Magaly,España,8.0,Escrito en 24 de julio de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Mireia,España,8.0,Escrito en 19 de julio de 2025,,,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Francisco,España,8.0,Escrito en 10 de julio de 2025,,,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Cristina,España,8.0,Escrito en 8 de julio de 2025,,,"['•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Rosa,España,7.0,Escrito en 3 de julio de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Paula,España,9.0,Escrito en 23 de junio de 2025,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Paulino,España,9.0,Escrito en 16 de junio de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Maria,España,8.0,Escrito en 2 de junio de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
José,España,8.0,Escrito en 29 de mayo de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Sabina,España,9.0,Escrito en 11 de mayo de 2025,,,"['•Pareja', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Montserrat,España,9.0,Escrito en 30 de marzo de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Olga,España,9.0,Escrito en 13 de marzo de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Iria,España,9.0,Escrito en 13 de marzo de 2025,,,"['•Viaje de negocios', '•Grupo', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Maria,España,9.0,Escrito en 9 de marzo de 2025,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
