username,country,score,date_written,positive,negative,tags
Magabmdq,Argentina,8.0,Escrito en 22 de agosto de 2025,Muy buena ubicación a un paso de Gran Via. Lugares para comer variado en la zona. Lo mismo todo cerca si vas de compras. Y también mercados si querés ahorrar y no comer siempre afuera.,El duplex que nos tocó era lindo y luminoso decorado con gusto pero un poco chico para 4 personas.  Además el sillón cama no es muy cómodo.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 3 noches', '•Enviado por móvil']"
Isabel,España,9.0,Escrito en 20 de agosto de 2025,Ubicación perfecta,"La cocina muy pequeñita, la usamos poco pero no había sitio de encimera, aun así recomiendo el alojamiento sin duda alguna","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 4 noches', '•Enviado por móvil']"
Vanessa,España,9.0,Escrito en 19 de julio de 2025,Apartamento bonito y muy buena ubicación,Algo elevado el precio para la fecha,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Dúplex', '•Estancia de 1 noche', '•Enviado por móvil']"
Mercedes,España,8.0,Escrito en 10 de julio de 2025,La habitación,"Poco personal, solo en desayuno. La chica muy maja","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 4 noches', '•Enviado por móvil']"
Liliana,Argentina,9.0,Escrito en 7 de julio de 2025,"Las instalaciones impecables, la ubicación excelente. Nos robaron los pasaportes en el metro y la gente del alojamiento fue muy amable y solidaria.
Lo recomiendo",Nada,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Daniel,Argentina,8.0,Escrito en 30 de junio de 2025,"Tanto la Ubicación muy cerca de todo.,El desayuno completo muy bueno. La habitación amplia y completa",,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches']"
Juan,España,7.0,Escrito en 25 de junio de 2025,La ubicación,La hora de entrada es un poco tarde,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche']"
Eduardo,Argentina,9.0,Escrito en 6 de junio de 2025,La ubicación.  Las comodidades.,Que carecieran de un conversor de divisas. Tuve que recurrir a una persona amiga para pagar 15 euros  por un late check out. No existía para la persona que me atendió por teléfono absolutamente ninguna otra manera de abonar ese importe. Mis tarjetas argentinas están monetizadas al dolar. Libere rechazaba el pago. De alli que recurri a  un amigo para abonar ese gasto menor vía tarjeta. El  resto del personal excelente.,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 14 noches', '•Enviado por móvil']"
Danielsen,España,9.0,Escrito en 5 de junio de 2025,La habitación era espaciosa con buenos armarios. Muy buena ubicación.,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 2 noches', '•Enviado por móvil']"
Soledad,Argentina,8.0,Escrito en 4 de junio de 2025,"Excelente ubicación nos constó encontrarlo pero muy céntrico a 200 mts de la estación de metro callao , gran via , llegamo a pie a todos lados","Mucho ruido afuera , no pudimos descansar bien y eso que me quedé un lunes , pero si están muy cansados casi no es problema , pero si si mucho ruido afuera","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']"
Ander,España,8.0,Escrito en 22 de abril de 2025,Ubicación excepcional. Colchón cómodo. Apartamento amplio.,Relación calidad-precio muy caro. No tiene lavavajillas. En nuestro apartamento la TV no se podía ver desde la cama. Solo había una butaca para ver la TV. El plato de ducha pequeño. El lavabo pequeño. Las ventanas no cerraban bien.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 7 noches']"
Oscar,España,7.0,Escrito en 10 de abril de 2025,"Instalaciones muy buenas
La protección de datos deja mucho que desear 
Piden autorizaciónes del smartphone que no son nada recomendables",,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Ramirez,Chile,7.0,Escrito en 26 de mayo de 2023,Lo céntrico,"Habitación con pendiente fuerte del techo,  lo que NO permite desplazarse libremente en la habitación","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Federico,Argentina,8.0,Escrito en 25 de mayo de 2023,Bien ubicado si lo que se quiere es llegar a zonas del centro a pie. Cocina completa puedes comer si eso quieres en tu habitación.,Cerca de la propiedad hay muchos bares y por la noche puede resultar un poco ruidoso si la prioridad es descansar.,"['•Viaje de ocio', '•Persona que viaja sola', '•Estudio', '•Estancia de 7 noches', '•Enviado por móvil']"
Leonardobv,México,9.0,Escrito en 16 de mayo de 2023,"Es un estudio muy cómodo, la ubicación es sensacional y el restaurante que está a la vuelta es mexicano y es delicioso.",Que no hay un bote de basura en la sala de estar.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Rebecca,Argentina,9.0,Escrito en 9 de mayo de 2023,"La habitación hermosa, muy limpia, con todas las comodidades. la ubicación inmejorable.","Muchísimo ruido de noche, nos despertamos varias veces ya que hay una discoteca en frente. 
Incluiría plancha.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Ana,España,7.0,Escrito en 7 de mayo de 2023,Muy buena ubicación y todo muy cómodo. La cama era genial.,"En el baño a veces se filtraban olores al abrir los grifos y la ducha tenía muy muy poca presión.
Quizá coincidió, pero al ser la habitación en el último piso y ser un ático el techo de la habitación se hacía incómodo (muy bajo) para poder pasar al otro lado de la cama.","['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches', '•Enviado por móvil']"
Guillermo,Colombia,9.0,Escrito en 7 de mayo de 2023,"muy agradable el lugar, todo es atraves de la app de ellos.",el cobro por dejar el equipaje,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Gabriela,Argentina,8.0,Escrito en 3 de mayo de 2023,El diseño de la habitación y la ubicacion,"Que cobren por dejar el equipaje , que me hagan esperar para entregarlo. Que no haya baño en la recepción. Que no haya té o café de cortesía para poder usar los electrodomésticos. En el baño un único jabón líquido muy incómodo a la hora de ducharse","['•Con una mascota', '•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 1 noche']"
Marcelo,Chile,7.0,Escrito en 24 de abril de 2023,"Excelente ubicación, lindo barrio. Duplex bien  equipado, es interesante como para conocer Madrid en pocos días. Muy cerca del centro, de la Gran Vía y de todo lo que eso significa.","La cocina estaba bien equipada, pero algunos utensilios y loza muy sucios. Les hace falta tener mas cuidados en los detalles, un poco ruidoso por las noches y la mañana, se produce tráfico temprano.","['•Viaje de negocios', '•Pareja', '•Estudio Deluxe', '•Estancia de 3 noches', '•Enviado por móvil']"
Emiliano,Uruguay,8.0,Escrito en 23 de abril de 2023,La ubicación y la comodidad de la habitación,Nos quedamos una semana y no hubo cambio de toallas,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 6 noches']"
Oscar,España,7.0,Escrito en 17 de abril de 2023,Ubicación.,"El concepto de no tener personal de cara al público… demasiado frío, aún cuando hay un sistema de atención online que, por suerte, no llegamos a necesitar mas allá del registro. 
Se le nota algo batallero.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Patricia,España,8.0,Escrito en 4 de abril de 2023,,Ruido en la habitación de fuera,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 3 noches', '•Enviado por móvil']"
Gonzalo,Uruguay,7.0,Escrito en 3 de abril de 2023,,El desayuno un desastre. Regalado es caro.,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Cinthia,Argentina,9.0,Escrito en 29 de marzo de 2023,,"la puerta del baño tiene deja una hendija abierta Fe por los menos 1 cm, lo que da una intimidad nula. No es demasiado cómodo para 3 adultos","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 12 noches', '•Enviado por móvil']"
Joanna,España,7.0,Escrito en 26 de marzo de 2023,El sistema automatizado me pareció excelente. Me parece super práctico que por pagar el suplemento de mascota coloquen en la habitación platitos y una camita.,"No me gusto la distribución de la habitación, la mesa para trabajar era grande pero el espacio muy pequeño, en en resumen nada cómoda para 2 personas.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches']"
Javi,España,9.0,Escrito en 23 de marzo de 2023,"ubicación, la limpieza, la amplitud, dos baños ventanales luz que entraba muchas toallas secador nevera vitro",el colchón del sofá cama y las almohadas de la cama de arriba,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Dúplex', '•Estancia de 1 noche', '•Enviado por móvil']"
Esteban,España,9.0,Escrito en 19 de marzo de 2023,"Comodidad, colchón y almohadas perfectas",Las campanas matinales,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Saray,Chile,8.0,Escrito en 12 de marzo de 2023,"Estaba muy bien ubicado, a pocos minutos de la estación de metro callao y sol.","El baño no era cómodo, habian piezas del porcelanato rotas en el plato de la ducha. Los platos no estaban bien lavados.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Wix,España,9.0,Escrito en 6 de marzo de 2023,"Esta genial, muy comodo, practico, minimalista, limpio… En cuanto al apartamento todo genial!","La comunicación con el personal es un poco complicada, no hay nadie físicamente para atenderte y el timbre llama como a una centralita, en mas de una ocasion se me corto la llamada y vuelta a empezar a contarlo todo de 0… Pero el personal es muy amable.","['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Itziar,España,7.0,Escrito en 25 de febrero de 2023,"Ubicación excelente. El apartamento ubicado en la última planta. Muy tranquilo y cómodo. Como era abuardillado, la zona común un poco oscura, pero agradable y la habitación muy confortable.","No es económico, pero la ubicación es muy buena y el apartamento cómodo","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']"
Gonzalo,Argentina,8.0,Escrito en 19 de febrero de 2023,,el ruido de noche era muy intenso,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Juan,España,8.0,Escrito en 5 de febrero de 2023,localização,escalones para llegar a elevador,"['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
María,España,8.0,Escrito en 24 de enero de 2023,"Ubicación ideal, habitación amplia y camas cómodas.","MUY ruidoso, se escucha durante toda la madrugada el trasiego de personas y coches en la calle, una pena.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Roberto,España,9.0,Escrito en 2 de enero de 2023,,"Creo que faltó un pequeño kit para cocinar, como aceite y sal, ya que comprar un litro de aceite y un paquete de sal es excesivo para un fin de semana","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Valeria,Argentina,8.0,Escrito en 15 de diciembre de 2022,"La ubicación y el departamento muy cómodos, son lindos. Es igual a lo que muestran las imágenes.  Genial que me dijeron un cama, comedero y bebedero para mi perro.","Que no haya NADIE para recibirte, si bien dsp de que tuve inconvenientes con el check in alguien apareció muy amable, pero igual, alguien que te ayude con las valijas sería bueno. Tampoco me gusto para nada que al ser un hotel apto mascota, salí menos de 1 hora sola, dejando a mi perro un rato solo y me enviaron un email que los vecinos se quejaban de que ladraba, yo tengo una cámara que uso cuando lo dejo solo y solo ladró unos segundos después que me fui, luego se calmo y durmió. Me dijeron recién ahí que no podía dejarlo más de 2 horas solo... deberían avisar cuando confirman la reserva y eso que yo notifiqué que iba con un perro antes de reservar. Los que llevan mascotas, q lo tengan en cuenta. Tampoco me gusto el sistema para ingresar al edificio, fallaba bastante y no permitía colocar la clave que te dan y pasaba unos minutos afuera muerta de frío hasta q conseguía que alguien me atendiera por teléfono. Esas cosas me incomodaron.","['•Con una mascota', '•Viaje de ocio', '•Persona que viaja sola', '•Estudio', '•Estancia de 3 noches']"
Leticia,España,10.0,Escrito en 15 de diciembre de 2025,"En pleno centro de Madrid , limpísimo. Decoración exquisita , con dos balcones a la Plaza de San Martin con mucha luz natural . Perfecto",,"['•Viaje de ocio', '•Grupo', '•Estudio Dúplex', '•Estancia de 1 noche', '•Enviado por móvil']"
Mariajose,España,5.0,Escrito en 18 de abril de 2024,La ubicación genial,"Muy ruidoso,camas incomodas","['•Viaje de ocio', '•Grupo', '•Estudio Dúplex', '•Estancia de 1 noche', '•Enviado por móvil']"
Ignacio,España,10.0,Escrito en 28 de marzo de 2024,El espacio y la habitación y el detalle al llegar y el kit de limpieza en la cocina,Había un papel de chocolatina en el suelo,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']"
Amaia,España,6.0,Escrito en 19 de marzo de 2024,"Nos tocó ell último piso, el apartamento bien. La única pega el cuarto de baño, no tenía ventilación y olía a tuberías.",El olor del cuarto de baño.,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches']"
Cristina,España,10.0,Escrito en 9 de marzo de 2024,Nos encantó el espacio abierto que tenía el apartamento. Estaba todo muy limpio. Dejaron detallitos para nosotros y nuestra perrita.,El colchón del sofá cama era mejorable. Por la noche se escucha el ruido de la gente que sale del pub de abajo y se quedan en la calle.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Dúplex', '•Estancia de 2 noches', '•Enviado por móvil']"
Marta,España,5.0,Escrito en 19 de febrero de 2024,Localización,"Mucho ruido de la calle, las ventanas no cierran bien, pasa el frío y se escuchan las conversaciones . hace frío la. Calefacción es por split nunca llega a calentarse .","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 2 noches', '•Enviado por móvil']"
Anna,España,10.0,Escrito en 15 de febrero de 2024,"Mucho, nos encanto. Posición súper ideal, muy acogedor.","El baño, creo que para lo bonita que es la habitación el baño habría que valorarlo de alguna manera","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Isabel,España,5.0,Escrito en 24 de enero de 2024,Ubicacion,Poca limpieza. Ruido fuerte,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Glenda,España,10.0,Escrito en 22 de enero de 2024,"La habitación con todo lo necesario y limpio. Además con una mini terraza, muy agradable",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Enrique,Países Bajos,6.0,Escrito en 12 de enero de 2024,"Limpiar las habitaciones diario, y cambiar las toallas diario",,"['•Viaje de ocio', '•Persona que viaja sola', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Jfr2011,España,1.0,Escrito en 3 de enero de 2024,"La ubicación, la idea de self check in","Por lo bonito q parece, Evita este alojamiento para ahorrarte tu dinero y estres. Primero, han publicado fotos que no era el que hemos reservado, y al avisarles q hemos reservado un suite con la mejor distribucion (que costaba mas), han cambiado las fotos publicados con la explicacion de las fotos no suelen reflejar los suites exactamente. Encima, nos dijo que el que estuvimos era ya un upgrade, mejor que la original..y claramente no era ni lo que eligio basado en las fotos.
Pues si era el suite mejor pq tenia el televisor roto? Al avisar tampoco lo arreglaron. Ademas, la calefacción no funciona, paredes finos, luces antiguos, mantas/almohadas sucias, decoración de calidad básica como de un estudiante..
Comunicación del personal es escaso e impersonal- por teléfono era una mujer muy borde y un hombre inutil. Mejor comunicar con los agente online, pero como dicho antes, Dan escusas y no hacen un seguimiento de las problemas del suite que he comunicado.
He alquilando varias veces los SMART checkins y funciona muy bien, pero en este caso parece una excusa para ser vago en el tratamiento de los huespedes.
Casi 700€ para 4 noches (ya descontado por ser Genius 3 en Booking), he podido haber gastado en un sitio mejor para asegurar que la visita de mis padres sea al minimo funcional...","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Dúplex', '•Estancia de 4 noches', '•Enviado por móvil']"
David,España,6.0,Escrito en 25 de diciembre de 2023,LIMPIEZA,"CAMAS, INCOMODAS Y PEQUEÑAS","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Dúplex', '•Estancia de 2 noches']"
Guillermo,España,10.0,Escrito en 5 de diciembre de 2023,"El alojamiento es exactamente lo que publicita en todos los aspectos. Céntrico, funcional y con atención por parte del personal tanto telefónico como presencial verdaderamente exquisita.","No tengo quejas del establecimiento. Como en cualquier alojamiento, depende del azar que coincidas con clientes poco educados y ruidosos.","['•Con una mascota', '•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 8 noches']"
Miguel,Estados Unidos,10.0,Escrito en 30 de noviembre de 2023,The location and the privacy,Es muy impersonal. No dan ningún amenities como complemento a sus huespedes.,"['•Viaje de ocio', '•Persona que viaja sola', '•Estudio Deluxe', '•Estancia de 6 noches', '•Enviado por móvil']"
Luis,Uruguay,10.0,Escrito en 16 de noviembre de 2023,"Muy cómodo, buena relación calidad precio",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Luis,Alemania,5.0,Escrito en 9 de noviembre de 2023,"La ubicación definitivamente es muy buena en cuanto a los restaurantes, puntos de interés y compras. Todo a minutos caminando.","Ruido durante toda la noche, nula insonorización de las ventanas que dan a la calle hace que dormir sea imposible, escuchas todas las platicas de las personas que circundan la plaza colindante. Es una lástima porque el departamento esta muy bien equipado, pero con niños pequeños es complicado lograr que duerman bien.","['•Con una mascota', '•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Dúplex', '•Estancia de 1 noche']"
Mª,España,10.0,Escrito en 19 de octubre de 2023,"La luz, la limpieza, la distribución, la atención...","Lo que menos el precio, sobre todo si usas muy escasamente el servicio de cocina.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Hugo,España,10.0,Escrito en 14 de octubre de 2023,Muy bonito muy cómodo volvería a repetir,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Ana,España,10.0,Escrito en 3 de octubre de 2023,Excelente ubicación. Apartamento muy cómodo y confortable. El acceso muy fácil con las instrucciones indicadas. Repetiremos,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Noemi,España,10.0,Escrito en 1 de octubre de 2023,Era muy amplio y estaba muy céntrico,Tienes que esperar hasta la hora exacta debido a que no suele haber nadie al ser automatico,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Maria,México,10.0,Escrito en 30 de septiembre de 2023,La ubicación es extraordinaria y el personal de lo más amable,No nos agradó que la limpieza se hiciera cada semana. Aunque sean departamentos es necesario que la limpieza se haga de manera regular y más que estuvimos 12 dias,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 13 noches', '•Enviado por móvil']"
Rodrigo,Chile,3.0,Escrito en 24 de septiembre de 2023,La habitación no estaba mal,"Lo peor el desayuno, horrible las instalaciones para el desayuno, el cuál fue muy pobre. Nada de personal para asistir a los pasajeros, no lo recomendaría a nadie.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche']"
Arce,Argentina,10.0,Escrito en 21 de septiembre de 2023,"Todo impecable, super lindom y la ubicación inmejorable.","Lo único que puedo criticar es el colchón del sofá cama... para dos.adultos, es muy finito y por ello incómodo.  Todo lo demás, de 10","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Dúplex', '•Estancia de 2 noches', '•Enviado por móvil']"
Rafael,Colombia,10.0,Escrito en 19 de septiembre de 2023,"Todo excelente, muy limpio, muy cómodo y la ubicación genial",,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Sol,España,5.0,Escrito en 14 de septiembre de 2023,Limpieza,"Se escuchaba tanto a los vecinos del otro apartamento , así como todo el ruido de la gente de la discoteca de enfrente .  También de que trate de comunicarme con el mismo hotel dos veces preguntando sobre una estancia larga y no me hicieron caso.  Además que te envían mensajes para hacer tu check out desde muy temprano a cada momento y no tienes opción de entrar al hotel si no es la hora que la App te indique lo que en la reserva no te lo indica.","['•Viaje de negocios', '•Persona que viaja sola', '•Estudio Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']"
Josue,España,3.0,Escrito en 10 de septiembre de 2023,La hubicacion,"Las fotos parecen otra cosa, el sofa cama es malísimo el colchón , y fuimos varias familias y todos igual… y la limpieza no vienen si quieres algún día que te hagan la cama o cambien sabanas 22 eur extra.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 3 noches', '•Enviado por móvil']"
Pere,España,8.0,Escrito en 22 de julio de 2024,,,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio', '•Estancia de 1 noche']"
David,España,8.0,Escrito en 17 de julio de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Rosa,España,9.0,Escrito en 8 de julio de 2024,,,"['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Amunategui,Chile,8.0,Escrito en 8 de junio de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Nerea,España,8.0,Escrito en 7 de junio de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Alex,España,9.0,Escrito en 2 de junio de 2024,,,"['•Viaje de negocios', '•Grupo', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Juan,España,9.0,Escrito en 27 de mayo de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 2 noches']"
Noel,España,7.0,Escrito en 20 de mayo de 2024,,,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio', '•Estancia de 1 noche']"
Leslie,España,9.0,Escrito en 23 de abril de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Emi,Argentina,9.0,Escrito en 14 de febrero de 2024,,,"['•Viaje de ocio', '•Persona que viaja sola', '•Estudio', '•Estancia de 6 noches']"
Johngarvaz,España,9.0,Escrito en 25 de enero de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio Deluxe', '•Estancia de 1 noche']"
Ebs2120,Uruguay,9.0,Escrito en 20 de enero de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 5 noches', '•Enviado por móvil']"
Ejaviers,Uruguay,8.0,Escrito en 18 de noviembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Tomas,España,9.0,Escrito en 29 de octubre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Alejandro,España,9.0,Escrito en 22 de octubre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
