username,country,score,date_written,positive,negative,tags
Alfonso,España,9.0,Escrito en 5 de marzo de 2024,"Comodidad y la cocina completa. El detalle de bienvenida es un puntazo. Limpio, bien ubicado. Piso reformado con gusto.",Nada,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Mónica,España,10.0,Escrito en 3 de marzo de 2024,La ubicación. El apartamento entero estaba genial,No había mesa para comer las 4 personas que éramos.No había platos algo muy extraño.Nos pusieron toallas solo para tres.,"['•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
Cristina,España,10.0,Escrito en 3 de marzo de 2024,"Todo fenomenal, limpieza, ubicación, muy nuevo…","El check out era a las 11 de la mañana y a esa misma hora ya nos estaban picando la puerta para que saliéramos, no dieron ni unos minutos de cortesía…","['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Elizabeth,España,9.0,Escrito en 3 de marzo de 2024,"La ubicación ,nuestro balcón daba al museo, íbamos con dos niños y lo primero que hacían por la mañana era ver a Puppy. 
 La limpieza genial 
El diseño del apartamento, moderno y cómodo","Eché en falta una escoba y fregona . 
El ruido exterior de los vecinos y la luz que se enciende automáticamente y se nota en la habitación . 
Tuve algunas dudas y tardaron en responderme , haciéndolo de forma automática con el mismo mensaje .","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Alberto,España,9.0,Escrito en 18 de febrero de 2024,"Muy bien el apartamento, situación excelente, muy completo, con todos detalles,limpio, tranquilo...muy bien. Un detallazo la cama y comederos para la mascota.","El proceso de cheking no es complicado pero no me gusta que haya que morir al palo de todo por internet.  La activación de la llave, es decir, la entrada al apartamento ES MUY TARDE, a las 15 h.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Jorge,España,9.0,Escrito en 13 de febrero de 2024,Ubicacion,Aislamiento acustico,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Ana,España,10.0,Escrito en 9 de febrero de 2024,"La ubicación fantástica al lado del Museo Guggenheim y a 7 minutos de la parada de metro. El apartamento muy cuidado y con todo lo necesario para pasar unos días: utensilios cocina, lavadora..",Todo genial aunque la cama del sofá cama era un poco incómoda y creo que podrían ofrecer algunas almohadas  y edredones. Pero por lo demás todo genial,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Santamaría,España,9.0,Escrito en 8 de febrero de 2024,La distribución y la sitúa,En general todo me gustó,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Medel,España,8.0,Escrito en 21 de enero de 2024,"Amplitud, luz y vistas",Qué no hubiera puertas en las habitaciones.,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']"
Chafik,España,10.0,Escrito en 19 de enero de 2024,Todo,Salida alas 11 alas 12 mejor,"['•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Edecio,España,10.0,Escrito en 13 de enero de 2024,"Excelente ubicación, fácil acceso, todo impecable y ágil reserva","Nada, todo estuvo muy bien","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
Rosa,España,8.0,Escrito en 8 de enero de 2024,"Ubicación, limpieza, muy bien organizado check in y check out virtual.","Eché de menos un microondas, y algo de mantenimiento: la manilla del baño estaba suelta y se caía todo el rato.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Luciana,España,10.0,Escrito en 8 de enero de 2024,Todo me parecio muy acogedor,"La limpieza delBaño, habian pelos porTodos lados","['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Lebega,España,6.0,Escrito en 14 de noviembre de 2025,"El apartamento tiene una apariencia moderna y muy chula. El ventanal daba al museo y nos gustó mucho en éste sentido. Tiene una ubicación espectácular. Al lado del museo y la ría. Y si tienes perrito, muy cerca se encuentra el parque Casilda en el que se ven muchísimos perritos jugando. El mío se lo pasó genial :)
Al llegar al apartamento, al perrito le dejarón una bolsita de galletas, bebedero, comedero y camita :)","Aunque me gustaron muchas cosas del apartamento, hay otras que no me han gustado nada. 
En primer lugar, las fotos del estudio no era exactas a lo que vimos en el anuncio. En mi caso, quería la habitación algo separada de la entrada como venía en las fotos y, al entrar, lo primero que hay es la cama en un espacio diáfano. La puerta del baño no cerraba bien y la cama era incómoda y ruidosa. Además eché en falta una escoba y fregona.
Había un ruido muy molesto de las bajantes del edificio cada dos por tres. Por las noche, al irte a dormir, se volvía insoportable. 
Y, por último, deberían poner en el anuncio del apartamento el precio de la mascotas. Es verdad que indican que hay un suplemento pero no me esperaba los 20€ AL DÍA. En mi caso, 100€ por 5 días. Me enteré al coger ya el apartamento y no pude cancelarlo porque lo cogí sin cancelación. Para considerarse petfriendly me parece abusivo. Y si éste es el precio, al menos, que se informe. Y podamos decidir con toda la información. 
En definitiva, no volvería a repetir porque no he llegado a salir muy contenta :(","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 5 noches', '•Enviado por móvil']"
Teresa,España,2.0,Escrito en 6 de octubre de 2025,La ubicación,"Deficiencias importantes el el apartamento, interruptores colgando, no tenia luz excepto en el baño que no se apagaba, increíble y conocían las deficiencias, nos dejaron cartel.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Gabriela,Chile,6.0,Escrito en 3 de septiembre de 2025,Las instalaciones,"La reserva era para tres y no tenía la cama hecha para la tercera ( tuvimos que abrir un pesado sofá ) sin toallas para todos. La vista muy linda al museo estaba obstaculizada por reparaciones ( esto no fue notificado) Había mucha suciedad en la entrada.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Sergio,España,2.0,Escrito en 22 de abril de 2025,Ubicación,"Mal trato on line, no me dejaron dejar las maletas una hora antes hasta que no pague en early check in pero sin embargo pude tener la lavadora rota más de un día con mis cosas atrapadas dentro y solo enviaron a alguien a arreglarlo el día posterior una hora antes de tener que abandonar el apartamento","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Maria,España,6.0,Escrito en 9 de abril de 2025,"Perfecta ubicación y limpio, pero para el descanso muy incómodo, colchones muy finos donde dormir bien era imposible.",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Marta,España,6.0,Escrito en 25 de febrero de 2025,"La ubicación es muy buena y muy fácil de hacer el Check-in. 
Las toallas agradables y kit de bienvenida.",El sofá cama es de lo más incómodo que he visto nunca.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']"
Tamara,España,4.0,Escrito en 16 de febrero de 2025,La ubicación,"Húmedad en las paredes del baño ,rejilla de la ducha suelta y silicona del suelo levantada ,la cama y el sofá cama no eran nada cómodos","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Marina,España,3.0,Escrito en 30 de enero de 2025,"La ubicación. El apartamento estaba limpio, aunque podrían repasar las paredes que están llenas de manchas de otros huéspedes. Te dejan dos cápsulas de café y dos botellas de agua, aunque éramos 4 personas. Buena comunicación con el responsable.","Para que te den las claves de acceso para entrar al apartamento, hay que hacer un check in MUY tedioso. Hay que seguir bastantes pasos. Cuando crees que los has completado todos, antes de entrar para que te den la clave te piden 200€ de fianza obligatorios, QUE NO APARECE EN NINGUNA PARTE. El Precio es bastante elevado teniendo en cuenta que el apartamento de 4 personas es una cama y un sofá cama, muy muy muy incómodo, te clavas los muelles constantemente, por no decir el ruido que hacen los muelles. Insonorización con otras habitaciones muy mala.","['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Oyuelitos,España,1.0,Escrito en 20 de enero de 2025,El apartamento está bien.,"Nos han cobrado una penalización directamente de 150 euros por “fumar”  cosa que no hicimos, solo una fuma iqos y es un vapper.","['•Viaje de negocios', '•Grupo de amigos', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Marina,España,6.0,Escrito en 27 de diciembre de 2024,"La ubicación. El autobús del aeropuerto para muy cerca, 3 minutos hasta el apartamento. Muy limpio. Supermercados varios al lado. Bien equipado para cocinar.","No había instrucciones para: el code de wifi, el funcionamiento de la calefacción (una vez activada se regulaba muy bien, pero lento) En el cuarto no hay ventanas. Bonita decoración. Baño agradable con calefacción...","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']"
Asier,España,4.0,Escrito en 13 de diciembre de 2024,La ubicación,"Ruidoso por la mala ventana que tenía la habitación, frío porque no funcionaba la calefacción y pequeño porque el sofá cama no dejaba espacio para pasar entre la habitación y la cocina","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Estibalitz,España,3.0,Escrito en 13 de noviembre de 2024,,Pagamos 170€ por algo que realmente no merecía tanto… la cocina escondida tras armarios que se mueven que hay que darse cuenta para moverlos u abrirlos… entraba la claridad de la mañana a través de las cortinas que supuestamente tapan el sol,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
María,España,1.0,Escrito en 16 de octubre de 2024,"No llegue a hospedarme,,, ya que me negaron la entrada aun teniendo la confirmación de que aceptaban mascotas",Demasiados protocolos para hacerse llamar especialmente alojamiento para mascotas,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Marina,España,4.0,Escrito en 6 de octubre de 2024,La ubicación,"No parecía muy limpio; el sofá cama solo tiene muelles; no está bien aislado del ruido, ni de la calle ni de las habitaciones contiguas; la habitación no tiene pared por lo que cada vez que del salón íbamos al baño despertábamos a los que dormian en la habitación porque tienen 0 privacidad","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Javier,España,4.0,Escrito en 11 de julio de 2024,"El grifo de la ducha con sus diferentes opciones de agua. Y la lavadora secadora, muy práctica.","La verdad que la cerradura por móvil me dio bastantes problemas. Y el colchón de la cama estaba para renovar, mal descanso.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Maite,España,5.0,Escrito en 30 de diciembre de 2023,"Creo q nada ,.. el paseo mañanero por la ria??,,","*Terrible el check in.. 3 h mas tarde No trabajan el checking s traves de apo de booking El personal de ls central pasota más bien *digitalmente no está preparado , aunque es lo q te venden*Demasiado sostenible… te quedas sin luz si no t mueves antes de 4 minutos… lo cronometramos,.. hasta en la ducha(,, te quedas con el acondicionador sin aclarar con la luz apagada),,,… imposible oensar en leer un libro relajadamente… ni jns luz d mesa se mantiene .*El parking tampoco está tal y como t dicen,,, tuenes q hacer mas de 1,5 km para entrar en coche*limpieza un 6… horno y baño muy mejorable","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
Ines,España,5.0,Escrito en 28 de diciembre de 2023,Es precioso muy elegante y buena situacion,"Éramos  4 y pusieron dos aguas y dos cápsulas café
No había mantas para echar encima
La calefacción no funcionaba y pasamos frio por la noche
Para hacer cheki-in te tiras un rato","['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
Daniela,Argentina,4.0,Escrito en 18 de octubre de 2023,Me gusto la ubicación,"No me gusto el sofá cama se sentían todos los resortes y hacía muchísimo ruido al querer intentar moverse.
Lo peor fue el olor que arroja el baño , no se si tienen problemas de tuberías pero era espantoso . Mi madre no ha podido dormir del olor ya que estaba en la cama al lado del baño. 
El precio me parece elevado para lo que es más teniendo en cuenta que con ese aroma tampoco era viable comer ahí y aprovechar que tienen cocina.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Maria,España,6.0,Escrito en 11 de octubre de 2023,Ubicación,"Contraté dos apartamentos. Uno tenía la amplitud necesaria para cuatro personas, pero el otro (el 103), era mucho más pequeño (el apartamento parecía que era para dos personas, pues solo disponía de dos sillas y el espacio era insuficiente), aún así, el precio que pagué por ambos fue el mismo.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Esther,España,6.0,Escrito en 15 de agosto de 2023,La ubicación,La limpieza y las camas,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Mónica,España,5.0,Escrito en 5 de agosto de 2023,Muy limpio y muy cómodo y bien situado.,No pudimos dormir del calor qué hacía. No funcionaba el aire acondicionado y al abrir la ventana entraba mucho ruido.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Daria,España,1.0,Escrito en 2 de abril de 2023,-,"1)viajamos con un perro y nos dieron una habitación absolutamente muerta, rayada y con moho.  nuestros padres, para quienes también reservé una habitación, la recibieron en perfectas condiciones.  esto es una falta de respeto para los dueños de perros, ¡es mejor no permitir animales en absoluto!  entonces habríamos encontrado un lugar mejor para vivir que esta pesadilla.  No entiendo por qué pagué tanto por una habitación destrozada sin cama en la esquina sin ventanas.  es terrible, vergüenza.  
2)en el sitio nos cobraron 200 euros más que en Booking.com.  Pasé mucho tiempo averiguando que era una fianza que regresaría.
3)el desayuno también es terrible, solo una lonchera con comida seca, encontraremos mejor en el supermercado cercano.  
Nunca voy a volver allí de nuevo.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Anónimo,España,8.0,Escrito en 20 de octubre de 2025,"La ubicación era perfecta, las instalaciones limpias y muy comodo.","Hechamos en falta algunos utensilios de cocina, como unas tijeras o un cuchillo para poder cocinar en la cocina. En el baño, no teníamos jabón de cuerpo.","['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Alberto,España,10.0,Escrito en 12 de diciembre de 2025,,,"['•Viaje de ocio', '•Persona que viaja sola', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches', '•Enviado por móvil']"
Carlos,España,7.0,Escrito en 26 de octubre de 2025,,,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Ana,España,10.0,Escrito en 5 de octubre de 2023,,,"['•Viaje de negocios', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
Santceloni,España,10.0,Escrito en 20 de septiembre de 2023,,,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Edita,España,10.0,Escrito en 17 de septiembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Manolo,España,9.0,Escrito en 7 de septiembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche']"
Tomás,España,8.0,Escrito en 5 de septiembre de 2023,,,"['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 2 noches']"
Nicolás,España,9.0,Escrito en 30 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Beatriz,España,9.0,Escrito en 28 de agosto de 2023,,,"['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 3 noches']"
Estefania,España,10.0,Escrito en 31 de julio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Maria,España,8.0,Escrito en 21 de julio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Paula,España,9.0,Escrito en 7 de julio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches']"
